name,year,selling_price,km_driven,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,price_category
Mahindra TUV 300 T6 Plus,0.5218297734518437,700000,0.05083721111514047,0.0,0.44023809523809515,0.2916107382550335,0.2353514342890272,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 1.4 CRDi Magna,-0.5135140219958177,320000,0.04567930942156939,2.0,0.5214285714285714,0.25906040268456376,-0.0444083228744836,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto 800 VXI Plus,1.557173568899505,370000,0.006354280698305751,0.0,0.525,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Renault KWID RXT Optional,1.0395016711756744,340000,0.004236045916551717,0.0,0.5992857142857143,0.05872483221476513,-1.0711266316645682,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti XL6 Alpha,1.2983376200375896,1040000,0.0006858844223319562,0.0,0.45261904761904764,0.2812080536912751,0.3248745565813507,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Active SX Diesel,1.0395016711756744,750000,0.012708985043567853,0.0,0.5045238095238095,0.25906040268456376,-0.0790985327627588,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra TUV 300 Plus P4 BSIV,1.0395016711756744,600000,0.02965486329760012,0.0,0.44023809523809515,0.5218120805369127,0.7948709486160488,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Bolero 2011-2019 DI - AC BS III,0.5218297734518437,550000,0.02965486329760012,0.0,0.38,0.6372483221476509,-0.7997596672159627,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,-0.2546780731339024,600000,0.040246037206370294,2.0,0.3092857142857143,0.6275167785234899,0.2512977404473471,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Tigor 1.05 Revotorq XZ Option,0.780665722313759,550000,0.021181924170583986,0.0,0.588095238095238,0.1419463087248322,-0.6319038129178562,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda City i DTEC VX Option,0.26299382458992826,750000,0.06778308936917274,0.0,0.5976190476190476,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Santro Magna BSIV,1.2983376200375896,450000,0.004236045916551717,0.0,0.48333333333333334,0.15503355704697988,-0.6598797886342074,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ertiga VDI,-0.5135140219958177,400000,0.04236427198812433,4.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift VDI Optional,0.5218297734518437,520000,0.021181924170583986,2.0,0.6,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Alto K10 Knightracer,-0.2546780731339024,199000,0.025418393734092055,2.0,0.4809523809523809,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Beat Diesel LT,-0.5135140219958177,150000,0.046600741551632394,0.0,0.6057142857142858,0.10469798657718118,-0.9508299360842585,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 Active 1.4 SX with AVN,0.5218297734518437,540000,0.033891332861108195,4.0,0.5045238095238095,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti SX4 ZDI,-0.772349970857733,250000,0.03600956764286223,2.0,0.5119047619047619,0.2093959731543624,-0.07797949373410497,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R LXI Minor,-1.0311859197196485,200000,0.03812780242461626,2.0,0.44999999999999996,0.14664429530201342,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica V2 2001-2011 eLX,-0.772349970857733,130000,0.03812780242461626,2.0,0.5952380952380952,0.25906040268456376,-0.6319038129178562,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti 800 AC,-1.8076937663053945,90000,0.03812780242461626,0.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna 1.6 SX,-0.5135140219958177,450000,0.05083721111514047,2.0,0.5314285714285714,0.3214765100671141,0.9716791151433875,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Verna CRDi SX ABS,-1.2900218685815639,280000,0.05083721111514047,0.0,0.430952380952381,0.2916107382550335,0.515111191452538,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata New Safari 3L Dicor LX 4x2,-1.8076937663053945,280000,0.06778308936917274,2.0,0.33166666666666667,0.7825503355704697,1.301236109082003,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Zen LXI,-2.06652971516731,120000,0.0597337971985074,2.0,0.4119047619047619,0.12382550335570472,-0.883687594365016,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Ldi BSIII,-1.548857817443479,290000,0.04236427198812433,2.0,0.4238095238095238,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Creta 1.4 EX Diesel,1.2983376200375896,1000000,0.006354280698305751,0.0,0.5261904761904762,0.25906040268456376,-0.08077709130573991,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift Dzire VDi,-0.5135140219958177,415000,0.045753447638930786,0.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire VDI,-0.5135140219958177,415000,0.045753447638930786,0.0,0.557142857142857,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Chevrolet Beat Diesel LT,0.26299382458992826,240000,0.02330015895233802,0.0,0.6057142857142858,0.10469798657718118,-0.9871987045155151,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,-1.0311859197196485,250000,0.01607443646481866,0.0,0.43809523809523804,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel EXI,-0.772349970857733,175000,0.03829726120715658,0.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna CRDi SX,-1.548857817443479,220000,0.03600956764286223,2.0,0.4,0.2916107382550335,0.515111191452538,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Zen D,-2.843037561753056,85000,0.05083721111514047,4.0,0.49523809523809526,0.30302013422818785,-0.9396395457977181,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VXI 1.2,1.2983376200375896,675000,0.0021178111347976833,0.0,0.505,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Renault Duster 85PS Diesel RxL,0.5218297734518437,535000,0.021181924170583986,0.0,0.47309523809523807,0.2808724832214765,-0.21785937231586036,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Renault Triber RXZ BSIV,1.2983376200375896,675000,0.0021178111347976833,0.0,0.47619047619047616,0.12583892617449663,-0.5479758857688031,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Vitara Brezza ZDi Plus Dual Tone,0.5218297734518437,800000,0.03812780242461626,0.0,0.5785714285714285,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Ertiga ZDI,-0.5135140219958177,425000,0.0406696841627211,2.0,0.4945238095238095,0.2093959731543624,-0.07797949373410497,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Eeco 5 Seater AC BSIV,-0.772349970857733,150000,0.033891332861108195,4.0,0.3659523809523809,0.19194630872483223,-0.5199999100524519,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Zen Estilo 1.1 LXI BSIII,-1.8076937663053945,90000,0.025418393734092055,2.0,0.4333333333333333,0.14664429530201342,-0.7717836914996117,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra XUV500 W6 2WD,0.26299382458992826,850000,0.03812780242461626,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,-1.548857817443479,330000,0.08202737098255591,2.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 1.4 Asta Option,0.780665722313759,850000,0.026768132937025724,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra Bolero SLX,-1.548857817443479,305000,0.09277825979387033,2.0,0.32380952380952377,0.6372483221476509,-0.7997596672159627,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Innova 2.5 VX (Diesel) 7 Seater,-0.2546780731339024,910000,0.046600741551632394,2.0,0.3092857142857143,0.6275167785234899,0.2353514342890272,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Toyota Innova 2.5 VX 8 STR,-0.5135140219958177,1100000,0.06397026676201548,0.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Baleno Zeta Automatic,1.2983376200375896,675000,0.0021178111347976833,0.0,0.5095238095238095,0.19228187919463088,-0.2374425553173062,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Alto LXi BSIII,-1.0311859197196485,150000,0.038763272859142474,0.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift VDI BSIV,0.26299382458992826,550000,0.009743456349112205,0.0,0.6,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Volkswagen Vento Diesel Highline,-0.5135140219958177,350000,0.01694545460707592,0.0,0.489047619047619,0.3268456375838926,0.3360649468678909,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ritz VDi,-0.5135140219958177,300000,0.02965486329760012,0.0,0.5523809523809523,0.2093959731543624,-0.49370249287908197,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Innova Crysta 2.8 GX AT BSIV,1.0395016711756744,1745000,0.004236045916551717,0.0,0.2704761904761904,0.7151006711409396,2.2356336980081295,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Mahindra Scorpio 2009-2014 EX 2WD 7S,0.004157875728012938,611000,0.03812780242461626,2.0,0.3333333333333333,0.6372483221476509,-0.4640479586197498,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Honda Brio S MT,0.5218297734518437,400000,0.028807569384898507,0.0,0.4619047619047618,0.19261744966442954,-0.13393144516680713,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Elantra CRDi SX,-0.2546780731339024,700000,0.05083721111514047,0.0,0.5404761904761904,0.3214765100671141,0.9694410370860793,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Chevrolet Sail Hatchback LS ABS,-0.2546780731339024,300000,0.02753662851584609,0.0,0.5261904761904762,0.2093959731543624,-0.4108936047586826,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Getz GLS,-2.325365664029225,65000,0.03600956764286223,0.0,0.36428571428571427,0.24060402684563756,-0.24024015288894116,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R VXI BS IV,-0.772349970857733,200000,0.03982239025001949,4.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 Asta Option 1.4 CRDi,0.26299382458992826,650000,0.04236427198812433,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Asta Option 1.4 CRDi,0.26299382458992826,650000,0.033891332861108195,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Volkswagen Polo Diesel Trendline 1.2L,-0.2546780731339024,350000,0.033891332861108195,4.0,0.5254761904761904,0.1929530201342282,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indica V2 DL BSIII,-0.772349970857733,75000,0.059521973720332,4.0,0.42571428571428566,0.25906040268456376,-1.085114619522744,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VXi,-1.0311859197196485,240000,0.06058109111120902,0.0,0.41666666666666663,0.22617449664429531,-0.1619074208831582,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto K10 2010-2014 VXI,-0.2546780731339024,240000,0.025418393734092055,0.0,0.4980952380952381,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,-0.772349970857733,180000,0.05083721111514047,2.0,0.43809523809523804,0.2093959731543624,-0.4640479586197498,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Santa Fe 4WD AT,0.004157875728012938,900000,0.033891332861108195,2.0,0.30976190476190474,0.5285234899328859,2.8734859443409344,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Mahindra Thar DI 4X4,0.004157875728012938,425000,0.026689334603144474,2.0,0.42999999999999994,0.6372483221476509,-0.7997596672159627,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Chevrolet Spark 1.0 LT,-1.2900218685815639,95000,0.05083721111514047,4.0,0.42857142857142855,0.12449664429530202,-0.8277356429323138,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VDI,1.0395016711756744,811000,0.04236427198812433,0.0,0.6761904761904761,0.2093959731543624,-0.49146441482177394,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Verna VTVT 1.6 SX Option,1.0395016711756744,1100000,0.025418393734092055,0.0,0.40476190476190477,0.324496644295302,0.831239717047305,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,-0.2546780731339024,600000,0.03812780242461626,0.0,0.3233333333333333,0.6291946308724832,-0.5367854954822624,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ertiga VDI,0.004157875728012938,550000,0.021181924170583986,2.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio S4 Plus 4WD,0.26299382458992826,715000,0.02965486329760012,0.0,0.36666666666666664,0.5218120805369127,0.7948709486160488,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Indigo LS BSII,-2.06652971516731,100000,0.05083721111514047,4.0,0.38333333333333336,0.2620805369127517,-0.6039278372015052,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra Scorpio EX,-0.2546780731339024,500000,0.08261073284145097,0.0,0.3333333333333333,0.6372483221476509,-0.4640479586197498,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R Stingray VXI,-0.2546780731339024,350000,0.01694545460707592,0.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indica V2 DLS TC,-1.548857817443479,100000,0.01694545460707592,0.0,0.4,0.2620805369127517,-0.8277356429323138,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata Safari DICOR 2.2 EX 4x2,-0.5135140219958177,325000,0.05083721111514047,0.0,0.33166666666666667,0.5218120805369127,1.2992777907818587,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R LXI BS IV,-0.5135140219958177,220000,0.15251375158020314,2.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti 800 AC,-3.878381357200717,55000,0.025418393734092055,2.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Renault KWID RXT,0.5218297734518437,330000,0.008472515480059785,0.0,0.5992857142857143,0.05872483221476513,-1.0711266316645682,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Bolero 2011-2019 EX NON AC,0.004157875728012938,480000,0.015674513738023498,0.0,0.38,0.6372483221476509,-0.8249380453606786,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,1.0395016711756744,950000,0.024147452865039633,2.0,0.5976190476190476,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Verna Transform SX VGT CRDi,-0.772349970857733,300000,0.046600741551632394,2.0,0.3857142857142857,0.2916107382550335,0.515111191452538,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna Xi (Petrol),-2.06652971516731,170000,0.046600741551632394,1.0,0.33095238095238094,0.3271812080536912,0.3248745565813507,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,-0.2546780731339024,850000,0.05083721111514047,2.0,0.3092857142857143,0.6275167785234899,0.2512977404473471,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Tigor 2017-2020 XZ Plus Diesel,1.2983376200375896,900000,0.003422220113401817,0.0,0.588095238095238,0.1419463087248322,-0.6319038129178562,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,0.26299382458992826,1325000,0.04845123145697272,2.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Ford Fiesta Classic 1.4 Duratorq CLXI,-0.5135140219958177,350000,0.033887096391544684,2.0,0.4238095238095238,0.2600671140939598,-0.6878557643505584,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford Figo Diesel Titanium,-0.5135140219958177,425000,0.03458272469387271,0.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford Aspire Titanium Diesel BSIV,0.5218297734518437,600000,0.06575000762564522,0.0,0.6214285714285714,0.2932885906040268,0.21380993298743697,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford Ecosport 1.5 DV5 MT Titanium,0.004157875728012938,750000,0.04300143701047594,0.0,0.5404761904761904,0.2932885906040268,-0.04888447898909967,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Ford Fiesta Classic 1.4 Duratorq CLXI,-0.5135140219958177,450000,0.038197704172414144,0.0,0.4238095238095238,0.2600671140939598,-0.6878557643505584,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Ford Figo Titanium Diesel BSIV,-1.0311859197196485,325000,0.036440416597471,2.0,0.6071428571428571,0.2932885906040268,0.21380993298743697,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Mahindra XUV500 W8 2WD,-0.2546780731339024,900000,0.036024818933290854,2.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Ford EcoSport 1.5 TDCi Titanium BSIV,-0.2546780731339024,600000,0.053180402430716776,2.0,0.5421428571428571,0.2932885906040268,0.19590530852897226,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Hyundai Verna VTVT 1.6 SX Option,1.2983376200375896,1100000,0.004236045916551717,0.0,0.40476190476190477,0.324496644295302,0.831239717047305,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Tata Tiago 1.2 Revotron XZ,0.780665722313759,520000,0.008472515480059785,0.0,0.5676190476190476,0.1929530201342282,-0.21226417717259008,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Scorpio S10 7 Seater,0.26299382458992826,885000,0.0720195589326808,0.0,0.36666666666666664,0.5218120805369127,0.7948709486160488,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Nexon 1.5 Revotorq XZA Plus DualTone,1.0395016711756744,950000,0.01694545460707592,0.0,0.5119047619047619,0.2929530201342282,0.4731472278780114,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Honda City 1.5 E MT,-1.548857817443479,229999,0.05083721111514047,2.0,0.40476190476190477,0.2929530201342282,0.7389189971833466,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ritz VDi,-0.2546780731339024,409999,0.04236427198812433,4.0,0.5523809523809523,0.2093959731543624,-0.49370249287908197,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Ford Fiesta EXi 1.4 TDCi Ltd,-0.772349970857733,300000,0.046600741551632394,4.0,0.4238095238095238,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica V2 DLG TC,-1.548857817443479,175000,0.05083721111514047,4.0,0.4,0.2620805369127517,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto LX,-3.619545408338802,108000,0.08727084936130984,1.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Celerio ZXI,0.780665722313759,425000,0.01694545460707592,2.0,0.55,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Chevrolet Optra Magnum 2.0 LS,-0.772349970857733,272000,0.0720195589326808,1.0,0.3933333333333333,0.458724832214765,0.8983820587665479,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i10 Magna 1.1L,-0.2546780731339024,310000,0.02965486329760012,0.0,0.4716666666666666,0.15503355704697988,-0.6584809898483899,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Creta 1.4 CRDi S Plus,0.780665722313759,1125000,0.04448250676987836,0.0,0.509047619047619,0.25906040268456376,-0.08077709130573991,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Xcent 1.2 Kappa S Option,0.004157875728012938,450000,0.01948733634518076,2.0,0.45476190476190476,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Volkswagen Polo Diesel Highline 1.2L,-0.772349970857733,388000,0.033891332861108195,2.0,0.5254761904761904,0.1929530201342282,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Verna Transform SX VTVT,-0.772349970857733,400000,0.025418393734092055,0.0,0.3857142857142857,0.3271812080536912,0.3248745565813507,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Honda City i DTEC VX,0.26299382458992826,760000,0.02965486329760012,4.0,0.5976190476190476,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
